age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,y
41,blue-collar,married,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
40,blue-collar,single,basic,no,no,no,cellular,may,wed,6,0,0,nonexistent,92.893,-46.2,1.281,0
36,blue-collar,single,basic,unknown,no,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
45,blue-collar,married,basic,no,no,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
30,blue-collar,married,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
31,admin.,single,basic,no,yes,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
32,services,single,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
35,admin.,married,university.degree,no,no,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
33,technician,single,professional.course,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
29,admin.,married,university.degree,no,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
35,admin.,married,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
32,services,married,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
32,services,single,high.school,no,unknown,unknown,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
31,admin.,married,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
39,blue-collar,married,basic,unknown,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
23,admin.,single,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
32,blue-collar,married,basic,unknown,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,1
50,blue-collar,single,professional.course,no,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
24,blue-collar,single,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
39,blue-collar,married,basic,no,no,yes,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
58,housemaid,married,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
29,services,married,high.school,no,no,yes,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,1
47,blue-collar,married,basic,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
31,services,single,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
34,blue-collar,married,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,1
34,services,married,university.degree,no,yes,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
30,blue-collar,single,basic,no,yes,no,cellular,may,wed,6,0,1,failure,92.893,-46.2,1.281,0
33,admin.,married,high.school,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
31,services,single,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
34,blue-collar,married,basic,no,no,yes,telephone,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
34,management,single,university.degree,no,no,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
56,blue-collar,divorced,basic,unknown,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
28,admin.,married,high.school,no,yes,yes,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
35,blue-collar,married,professional.course,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
29,blue-collar,married,basic,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,1
48,blue-collar,married,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
28,admin.,married,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
29,blue-collar,single,high.school,no,yes,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
27,admin.,married,high.school,no,yes,yes,cellular,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
29,blue-collar,single,high.school,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
33,admin.,single,university.degree,no,yes,yes,cellular,may,wed,6,0,1,failure,92.893,-46.2,1.281,0
35,admin.,single,university.degree,no,no,no,telephone,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
52,admin.,married,basic,no,yes,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
48,services,married,high.school,no,yes,yes,cellular,may,wed,5,0,0,nonexistent,92.893,-46.2,1.281,0
55,blue-collar,divorced,basic,unknown,no,no,telephone,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
41,services,married,high.school,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
28,technician,single,professional.course,no,yes,yes,telephone,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
44,technician,single,high.school,unknown,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,1
29,blue-collar,single,basic,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
43,self-employed,single,high.school,unknown,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
27,blue-collar,single,unknown,no,yes,no,telephone,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
32,blue-collar,single,basic,no,yes,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
29,blue-collar,single,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
34,technician,single,high.school,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
22,admin.,single,high.school,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
33,blue-collar,single,basic,no,yes,yes,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
55,blue-collar,married,basic,no,yes,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
36,blue-collar,divorced,basic,no,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
45,services,divorced,basic,no,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
24,student,single,high.school,unknown,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
37,admin.,single,basic,no,yes,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
39,technician,single,professional.course,no,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
38,admin.,married,university.degree,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
40,admin.,single,high.school,no,no,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
38,blue-collar,single,basic,no,yes,yes,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
59,retired,divorced,professional.course,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
24,student,single,university.degree,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
31,admin.,single,high.school,no,no,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
38,housemaid,divorced,university.degree,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
40,blue-collar,single,basic,no,no,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
29,blue-collar,married,basic,no,no,no,cellular,may,wed,1,6,1,success,92.893,-46.2,1.281,0
29,admin.,married,high.school,no,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
41,blue-collar,single,basic,unknown,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
41,blue-collar,single,basic,unknown,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
34,technician,single,professional.course,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
34,admin.,married,university.degree,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
33,admin.,single,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
33,admin.,single,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
35,blue-collar,single,basic,unknown,yes,no,cellular,may,wed,3,0,1,failure,92.893,-46.2,1.281,0
33,admin.,single,high.school,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
29,blue-collar,married,basic,no,no,no,cellular,may,wed,3,0,1,failure,92.893,-46.2,1.281,1
33,technician,single,university.degree,no,no,yes,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
33,management,married,basic,no,yes,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
34,services,single,basic,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
28,unemployed,married,university.degree,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
36,blue-collar,married,basic,unknown,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
45,blue-collar,single,basic,no,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
33,blue-collar,single,basic,unknown,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
37,blue-collar,married,basic,no,no,yes,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
56,housemaid,married,basic,unknown,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
45,blue-collar,single,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
32,technician,married,university.degree,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
33,blue-collar,single,basic,unknown,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
34,admin.,single,university.degree,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
33,blue-collar,divorced,basic,no,no,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
36,blue-collar,married,basic,no,yes,no,cellular,may,wed,2,0,2,failure,92.893,-46.2,1.281,0
29,technician,single,high.school,no,no,no,cellular,may,wed,4,12,1,success,92.893,-46.2,1.281,0
34,blue-collar,single,high.school,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
36,services,single,high.school,no,no,no,cellular,may,wed,6,0,0,nonexistent,92.893,-46.2,1.281,0
34,admin.,single,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
36,admin.,single,university.degree,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
35,services,single,high.school,no,no,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
42,technician,married,professional.course,no,no,no,cellular,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
33,blue-collar,married,basic,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
34,management,married,university.degree,no,yes,no,cellular,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
53,admin.,married,basic,no,yes,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,1
36,services,single,high.school,no,yes,no,telephone,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
48,blue-collar,married,basic,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
58,retired,married,university.degree,no,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
35,blue-collar,married,basic,no,no,no,telephone,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,1
29,blue-collar,married,basic,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
27,blue-collar,married,university.degree,no,no,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
49,entrepreneur,married,university.degree,no,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
34,blue-collar,married,basic,no,no,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
40,technician,married,basic,no,yes,no,cellular,may,wed,5,0,1,failure,92.893,-46.2,1.281,0
45,blue-collar,single,basic,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
33,admin.,married,university.degree,no,yes,yes,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
32,technician,single,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
42,blue-collar,married,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
36,technician,married,professional.course,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
49,management,single,professional.course,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
39,technician,single,professional.course,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
26,admin.,single,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
42,services,married,basic,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
42,technician,single,professional.course,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
34,admin.,married,basic,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
41,services,married,high.school,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,1
23,blue-collar,married,basic,no,yes,no,cellular,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
23,services,married,high.school,no,yes,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
53,blue-collar,divorced,unknown,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
49,unemployed,married,basic,unknown,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
24,blue-collar,divorced,basic,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
42,blue-collar,married,basic,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
51,blue-collar,married,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,1
31,blue-collar,divorced,high.school,no,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
31,admin.,single,university.degree,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
30,admin.,married,high.school,no,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
41,services,married,high.school,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
40,blue-collar,single,basic,no,yes,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
39,blue-collar,married,high.school,no,yes,yes,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
39,blue-collar,married,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
39,retired,single,basic,unknown,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
31,blue-collar,divorced,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,1
37,admin.,divorced,university.degree,unknown,yes,no,cellular,may,wed,8,0,1,failure,92.893,-46.2,1.281,0
33,admin.,single,university.degree,no,yes,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
35,entrepreneur,married,university.degree,no,yes,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
28,blue-collar,single,university.degree,unknown,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
24,admin.,single,high.school,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
34,unemployed,single,high.school,no,yes,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,1
31,blue-collar,single,basic,no,no,yes,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
38,blue-collar,married,basic,no,yes,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
29,admin.,single,high.school,no,no,no,cellular,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
49,blue-collar,divorced,high.school,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
35,admin.,married,high.school,no,yes,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
58,management,married,basic,unknown,no,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
34,unemployed,single,high.school,no,yes,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,1
32,blue-collar,single,high.school,no,no,yes,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
34,admin.,single,high.school,no,yes,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
34,blue-collar,married,unknown,unknown,yes,no,telephone,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,1
31,blue-collar,married,basic,unknown,yes,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
44,blue-collar,divorced,basic,no,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
51,self-employed,married,basic,no,no,no,telephone,may,wed,2,12,1,success,92.893,-46.2,1.281,0
30,student,single,university.degree,unknown,yes,yes,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
42,blue-collar,married,basic,unknown,no,no,telephone,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
33,admin.,single,university.degree,no,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
35,blue-collar,married,basic,no,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
31,blue-collar,married,basic,unknown,yes,yes,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
38,management,married,university.degree,no,yes,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
33,management,married,university.degree,no,yes,yes,cellular,may,wed,3,0,1,failure,92.893,-46.2,1.281,0
51,blue-collar,divorced,basic,no,yes,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
36,blue-collar,single,basic,unknown,yes,no,cellular,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
35,technician,married,professional.course,no,no,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
41,blue-collar,married,basic,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
38,blue-collar,married,basic,no,yes,no,cellular,may,wed,5,0,0,nonexistent,92.893,-46.2,1.281,1
29,services,single,basic,no,yes,yes,cellular,may,wed,5,0,0,nonexistent,92.893,-46.2,1.281,0
32,services,single,high.school,no,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
33,admin.,married,high.school,no,yes,yes,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
39,blue-collar,married,basic,no,no,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
38,self-employed,married,basic,no,no,yes,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,1
30,technician,married,basic,no,no,no,cellular,may,wed,4,0,1,failure,92.893,-46.2,1.281,0
29,blue-collar,married,basic,no,yes,yes,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
33,admin.,single,university.degree,no,yes,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
37,blue-collar,married,basic,no,no,yes,cellular,may,wed,5,0,0,nonexistent,92.893,-46.2,1.281,0
49,admin.,married,university.degree,no,yes,yes,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
34,self-employed,single,university.degree,no,no,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
40,blue-collar,single,basic,no,yes,yes,telephone,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
47,blue-collar,single,basic,unknown,no,no,cellular,may,wed,2,0,2,failure,92.893,-46.2,1.281,0
48,blue-collar,married,basic,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
34,management,married,university.degree,no,no,no,cellular,may,wed,3,0,1,failure,92.893,-46.2,1.281,0
33,admin.,divorced,university.degree,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
36,admin.,single,university.degree,no,yes,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
43,admin.,married,high.school,unknown,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
39,blue-collar,single,university.degree,no,yes,no,cellular,may,wed,3,0,1,failure,92.893,-46.2,1.281,0
29,blue-collar,married,basic,no,yes,yes,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
39,management,divorced,university.degree,no,no,no,cellular,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
49,blue-collar,married,high.school,unknown,yes,yes,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
31,admin.,married,university.degree,no,yes,no,cellular,may,wed,2,10,1,success,92.893,-46.2,1.281,1
41,blue-collar,married,unknown,no,yes,yes,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
34,services,married,high.school,no,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
45,admin.,single,high.school,unknown,no,no,cellular,may,wed,5,0,1,failure,92.893,-46.2,1.281,0
32,services,single,high.school,no,no,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
31,services,single,high.school,no,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,1
36,admin.,single,university.degree,no,no,yes,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,1
52,technician,divorced,high.school,no,no,yes,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
